uuid,ich_public_ref,inscription_year,title_en,countries,type_acronym,type_of_element_en,concepts_primary_names,concepts_secondary_names,http_url_en
2947dba1-630b-4814-8df6-aa73f1093927,1987,2023,Sodai straw garden making in Lithuania,LT,RL,Representative List,Decorative arts; Technical skills; Women,Creativity; Family; Formal education; Geometry; Life cycle; Prosperity ritual; Symbols,https://ich.unesco.org/en/RL/01987
9b95c1c2-a470-49b7-9a94-546e9740dd82,1603,2020,"Practices and traditional knowledge of Terere in the culture of Pohã Ñana, Guaraní ancestral drink in Paraguay",PY,RL,Representative List,Beverages,Apprenticeship; Craft workers; Dialects; Family; Farmers; Food preparation; Oral tradition; Rituals; Social inclusion; Traditional medicine,https://ich.unesco.org/en/RL/01603
1bff86c1-907f-4f35-b66c-64018a03fc27,1871,2023,"Maltese Village Festa, an annual community celebration",MT,RL,Representative List,Festivals; Procession; Religious practice,Christianity; Churches; Craft workers; Decorative arts; Fraternity; Orchestras; Pyrotechnics; Sculpture; Social participation,https://ich.unesco.org/en/RL/01871
d4da4c3b-a0de-4519-977f-ce6209606e6a,1684,2021,"Hüsn-i Hat, traditional calligraphy in Islamic art in Turkey",TR,RL,Representative List,Calligraphy,Alphabets; Decorative arts; Glaze; Handwriting; Islam; Manuscripts; Mosques; Natural pigments; Poetry; Sufism; Writing systems,https://ich.unesco.org/en/RL/01684
c0c08ab6-3d65-4f09-8bbb-0fa500fabf98,1960,2023,"Mahadra, a community system for transmission of traditional knowledge and oral expressions",MR,RL,Representative List,Community education; Dissemination of knowledge; Memorization; Oral tradition,Cultural environment; Literacy; Moral values; Nomadism; Poetry; Religious education; Social participation,https://ich.unesco.org/en/RL/01960
0eada80d-9be5-43be-b831-454c17491d58,1601,2021,"Ornek, a Crimean Tatar ornament and knowledge about it",UA,RL,Representative List,Decorative arts; Embroidery,Art glass; Ceramic art; Costumes; Engraving; Fertility; Islam; Jewelry; Metalworking; Murals; Symbols; Textile arts; Weaving; Wood carving,https://ich.unesco.org/en/RL/01601
2261b425-8cd7-4c51-b826-1245bf0d9d5a,1706,2021,Bakhshi art,UZ,RL,Representative List,Bard; Epic poetry,Apprenticeship; Bowed string instruments; Festivals; Improvisation; Memorization; Mythology; Oral history; Percussion instruments; Plucked string instruments; Story telling; Vocal music; Wind instruments,https://ich.unesco.org/en/RL/01706
8dd0ed35-929b-4ee1-9548-bf05b14de004,1888,2023,ICH safeguarding practices program for the cultural and ecologic Sea Turtle Festival of Armila,PA,Art18,Register of Good Safeguarding Practices,Festivals,Community participation; Cosmology; Cultural events; Dance; Educational workshops; Handicrafts; Holism; Instrumental music; Oral tradition; Waste treatment,https://ich.unesco.org/en/Art18/01888
7db6ae70-6940-4dfe-8480-6355abb48ba1,1976,2023,"Nyckelharpa network, an innovative dissemination of a music and instrument-building tradition with roots in Sweden",SE,Art18,Register of Good Safeguarding Practices,Bowed string instruments; Cultural organizations; Instrument making,Acoustics; Cultural cooperation; Dance; Music education; Scientific publications; Seminars (teaching method); Sound recordings,https://ich.unesco.org/en/Art18/01976
7b8a80af-bac6-470a-bff8-c0f4cb83f335,1716,2021,National programme to safeguard the traditional art of calligraphy in Iran,IR,Art18,Register of Good Safeguarding Practices,Calligraphy; Technical skills,Alphabets; Apprenticeship; Community education; Competition; Cultural exhibitions; Islam; Nonformal education; Publishing; Typesetting; Writing systems,https://ich.unesco.org/en/Art18/01716
b272131f-8e6f-4fc6-9eb1-3ff3fd3464e9,1558,2020,"Craft techniques and customary practices of cathedral workshops, or Bauhütten, in Europe, know-how, transmission, development of knowledge and innovation",DE; AT; FR; NO; CH,Art18,Register of Good Safeguarding Practices,Architecture; Know-how transfer; Religious buildings; Workshops (teaching method),Apprenticeship; Archives; Building stones; Carpentry; Festivals; Fraternity; Guild; Handicrafts; Historians; International cooperation; Restoration; Rituals; Safeguarding practices; Sculpture; Stained glass; Traditional tools,https://ich.unesco.org/en/Art18/01558
de05d879-1c5b-41d5-b97d-e662eb1f6999,1738,2021,"Nomad games, rediscovering heritage, celebrating diversity",KG,Art18,Register of Good Safeguarding Practices,Games; Nomadism,Archery; Competition; Contests; Cultural exhibitions; Decolonization; Educational games; Entertainment; Equestrian games; Festivals; Handicrafts; Horse riding; International cooperation; Nonformal education; Physical education; Sport; Wrestling,https://ich.unesco.org/en/Art18/01738
28c4e94e-5550-4fb8-ac6c-d4dfca069279,624,2012,Strategy for training coming generations of Fujian puppetry practitioners,CN,Art18,Register of Good Safeguarding Practices,Apprenticeship; Hand Puppet,Cultural exchange; Cultural exhibitions; Everyday life; Financial aid; Handicrafts; Idiophones; Instrumental music; Nongovernmental organizations; Percussion instruments; Regional cooperation; Representative literary works; Story telling; String instruments; Talent; Training centres; Vocal music; Woodwind instruments; Youth participation,https://ich.unesco.org/en/Art18/00624
6ad5a0e2-8702-44b9-a25c-e61f116f09be,666,2012,"Xtaxkgakget Makgkaxtlawana: the Centre for Indigenous Arts and its contribution to safeguarding the intangible cultural heritage of the Totonac people of Veracruz, Mexico",MX,Art18,Register of Good Safeguarding Practices,Handicrafts education; Nonformal education; Safeguarding practices,Apprenticeship; Ceramic art; Costumes; Cultural organizations; Educational institutions; Food customs; Instrumental music; Painting; Religious belief; Spinning; Story telling; Theatre; Traditional medicine; Weaving,https://ich.unesco.org/en/Art18/00666
a81076d0-ac26-4055-8430-abb43689e23f,982,2014,Male-child cleansing ceremony of the Lango of central northern Uganda,UG,USL,Urgent Safeguarding List,Boys; Ritual purification; Rituals,Brewing; Ceramic art; Dance; Family; Fertility ritual; Food customs; Food preparation; Hair; Kinship; Mothers; Religious belief; Social status; Spiritual retreat; Traditional medicine; Vocal music,https://ich.unesco.org/en/USL/00982
1ab7d9e2-6b99-4de6-9d17-0446d065dd53,1017,2014,"Safeguarding the carillon culture: preservation, transmission, exchange and awareness-raising",BE,Art18,Register of Good Safeguarding Practices,Idiophones; Instrumental music; Musical instruments,Churches; Cultural innovations; Festivals; Instrument making; Music education; Restoration; Technical skills; Writing (composition),https://ich.unesco.org/en/Art18/01017
67f3587d-e108-4c37-aac5-feea770a4f87,630,2014,"Pujllay and Ayarichi, music and dances of the Yampara culture",BO,RL,Representative List,Dance; Fertility ritual; Instrumental music,Beverages; Choreography; Costumes; Craft workers; Festivals; Food preparation; Legendary creatures; Religious practice; Religious syncretism,https://ich.unesco.org/en/RL/00630
b14807f7-9ff5-4807-8b1a-96e582467677,988,2014,Baile Chino,CL,RL,Representative List,Dance; Instrumental music; Vocal music,Catholicism; Flags; Fraternity; Improvisation; Percussion instruments; Procession; Religious practice; Woodwind instruments,https://ich.unesco.org/en/RL/00988
bf1ef28b-83f0-49fb-94e8-b2a9a366bcbc,996,2014,Kazakh traditional art of Dombra Kuy,KZ,RL,Representative List,Instrumental music; Plucked string instruments,Apprenticeship; Cultural events; Festivals; Food customs; Improvisation; Legends; Performers; Religious belief; Story telling,https://ich.unesco.org/en/RL/00996
27e5d7f8-3a1f-4b9c-9e5d-b4c33ff87aa0,1000,2014,"Al-Zajal, recited or sung poetry",LB,RL,Representative List,Oral tradition; Poetry; Vocal music,Conflict resolution; Contests; Emotions; Everyday life; Family; Intercultural dialogue; Interfaith practices; Musical instruments; Politics; Religions; Tolerance,https://ich.unesco.org/en/RL/01000
282748e7-5c8c-4a21-896d-ba4993ce5931,1003,2014,Traditional Mauritian Sega,MU,RL,Representative List,Dance; Instrumental music,Apprenticeship; Costumes; Emotions; Idiophones; Improvisation; Instrument making; Oral tradition; Percussion instruments; Slavery; Vocal music,https://ich.unesco.org/en/RL/01003
67972595-1d86-4334-b4d7-79499f976d45,1009,2014,Practices and expressions of joking relationships in Niger,NE,RL,Representative List,Culture of peace; Humour (literary); Kinship; Socio-cultural practices,Community leaders; Conflict resolution; Family; Friendship; Multiethnic societies; Offering; Rituals; Tribes; Wedding,https://ich.unesco.org/en/RL/01009
92470e3c-7900-4aec-b868-27a471318cca,1012,2014,"Al-Ayyala, a traditional performing art of the Sultanate of Oman and the United Arab Emirates",OM; AE,RL,Representative List,Dance; Poetry; Vocal music,Bladed weapons; Choreography; Costumes; Festivals; Idiophones; Instrument making; Percussion instruments; Performing arts; Stick,https://ich.unesco.org/en/RL/01012
c72276e9-00b3-4c24-a632-6bf2c9f04609,717,2014,"Nongak, community band music, dance and rituals in the Republic of Korea",KR,RL,Representative List,Dance; Instrumental music; Performing arts,Acrobatics; Costumes; Drama; Festivals; Musical instruments; New year; Ritual purification; Rituals,https://ich.unesco.org/en/RL/00717
a59ea617-b705-4596-8ee8-544145f6f089,995,2014,"Kopachkata, a social dance from the village of Dramche, Pijanec",MK,RL,Representative List,Dance,Choreography; Costumes; Festivals; Food customs; Funeral; Percussion instruments; Plucked string instruments; Religious practice; Wedding; Wind instruments; Woodwind instruments,https://ich.unesco.org/en/RL/00995
90e993b7-14e9-4df5-97d1-3a4990aa1717,644,2014,"Ebru, Turkish art of marbling",TR,RL,Representative List,Painting; Paper; Technical skills,Apprenticeship; Craft workers; Natural dyes; Natural pigments; Oral tradition; Pattern; Visual arts; Women workers,https://ich.unesco.org/en/RL/00644
5215d769-729e-4e3a-86c0-35088f44d86e,1489,2019,Rituals and practices associated with Kit Mikayi shrine,KE,USL,Urgent Safeguarding List,Prosperity ritual; Religious practice,Dance; Food preparation; Offering; Oral tradition; Ritual purification; Sacred sites; Temples; Traditional medicine; Veneration of the dead; Vocal music,https://ich.unesco.org/en/USL/01489
d42d82ef-29a5-4eeb-8c8e-9f79c8662964,1095,2015,Traditional Vallenato music of the Greater Magdalena region,CO,USL,Urgent Safeguarding List,Instrumental music; Vocal music,Contests; Disc recordings; Emotions; Everyday life; Festivals; Idiophones; Improvisation; Multiculturalism; Percussion instruments; Plucked string instruments; Satire; Slavery; Urban spaces; Wind instruments; Work songs,https://ich.unesco.org/en/USL/01095
f0cfbbd6-568e-4836-b4df-85d4503892e4,1490,2019,Sega tambour Chagos,MU,USL,Urgent Safeguarding List,Instrumental music; Percussion instruments,Alcoholic beverages; Dance; Displaced persons; Emotions; Food preparation; Hospitality; Idiophones; Slavery; Vocal music; Wedding,https://ich.unesco.org/en/USL/01490
2bf87573-cbc4-44a6-95c3-0a950bf8dde7,1374,2018,Lkhon Khol Wat Svay Andet,KH,USL,Urgent Safeguarding List,Costumes; Masks; Ritual dance,Agricultural ritual; Buddhism; Choreography; Epic poetry; Idiophones; Instrumental music; Oral tradition; Percussion instruments; Performing arts; Ritual purification; Spiritualism,https://ich.unesco.org/en/USL/01374
e8523b13-2139-4804-a24f-b570cc883d89,1199,2016,Bisalhães black pottery manufacturing process,PT,USL,Urgent Safeguarding List,Ceramic art; Technical skills,Decorative arts; Gender division of labour; Handicrafts; Kiln; Kinship; Pattern; Raw materials; Traditional tools,https://ich.unesco.org/en/USL/01199
c4a807be-f1ff-4654-a0c5-e3f2dd8f75b4,1495,2019,"Buklog, thanksgiving ritual system of the Subanen",PH,USL,Urgent Safeguarding List,Family; Prosperity ritual; Veneration of the dead,Architecture; Dance; Divination; Epic poetry; Food preparation; Idiophones; Incense; Offering; Religious practice; Social inclusion; Traditional medicine,https://ich.unesco.org/en/USL/01495
cb0f134f-014d-47cb-bb5a-af1080b8484c,1187,2016,Ma'di bowl lyre music and dance,UG,USL,Urgent Safeguarding List,Dance; Instrumental music; Plucked string instruments; Vocal music,Agricultural ritual; Clans; Conflict resolution; Emotions; Family; Food preparation; Funeral; Instrument making; Oral history; Rituals; Technical skills; Veneration of the dead; Wedding,https://ich.unesco.org/en/USL/01187
ec5860ae-1d36-47f9-a003-f43509dde518,1194,2016,Cossack’s songs of Dnipropetrovsk Region,UA,USL,Urgent Safeguarding List,Polyphonic singing; Vocal music,Armed forces; Family; Food customs; Nonformal education; Oral history; Talent; War,https://ich.unesco.org/en/USL/01194
0d027f86-f443-40c6-a19d-3b73e63dd538,1381,2018,"Suri Jagek (observing the sun), traditional meteorological and astronomical practice based on the observation of the sun, moon and stars in reference to the local topography",PK,USL,Urgent Safeguarding List,Astronomy; Weather forecasting,Calendars; Dance; Festivals; Oral tradition; Proverbs; Religious practice; Rituals; Technical skills; Vocal music,https://ich.unesco.org/en/USL/01381
693a4e3a-ccb0-4d12-96ba-d77a6805ed7a,1188,2017,"Dolma making and sharing tradition, a marker of cultural identity",AZ,RL,Representative List,Food preparation,Food customs; Gender division of labour; Hospitality; Social gathering; Technical skills,https://ich.unesco.org/en/RL/01188
10a0019b-0c61-4561-97dc-11fe8bd12aad,1365,2018,"Blaudruck/Modrotisk/Kékfestés/Modrotlač, resist block printing and indigo dyeing in Europe",AT; CZ; DE; HU; SK,RL,Representative List,Natural dyes; Printing; Textile arts,Colours; Craft workers; Dyes technology; Handicrafts; Pattern; Spinning; Technical skills; Weaving; Wood carving,https://ich.unesco.org/en/RL/01365
ce4d9e69-cec6-42c8-b879-70100ce335b5,667,2015,"Sbuâ, annual pilgrimage to the zawiya of Sidi El Hadj Belkacem in Gourara",DZ,RL,Representative List,Pilgrimages,Agricultural ritual; Dance; Flags; Food preparation; Islam; Kinship; Oral tradition; Poetry; Procession; Saints; Vocal music,https://ich.unesco.org/en/RL/00667
7335552f-7665-4b29-b596-c762a2d6f961,1073,2015,Summer solstice fire festivals in the Pyrenees,AD; ES; FR,RL,Representative List,Festivals,Calendars; Costumes; Dance; Initiation rites; Procession; Pyrotechnics,https://ich.unesco.org/en/RL/01073
94d2a2e1-03b1-42c1-91b4-9ba2219eb854,1289,2018,Picking of iva grass on Ozren mountain,BA,RL,Representative List,Religious practice,Alcoholic beverages; Costumes; Dance; Food preparation; Instrumental music; Nonformal education; Orthodox Churches; Traditional medicine; Vocal music,https://ich.unesco.org/en/RL/01289
e72a9c50-8174-48f5-a420-eb6de97120cc,1366,2019,"Ommegang of Brussels, an annual historical procession and popular festival",BE,RL,Representative List,Archery; Historical reenactment; Procession,Acrobatics; Costumes; Dance; Flags; Handicrafts; Legendary creatures; Sports competitions; Urban spaces,https://ich.unesco.org/en/RL/01366
0a85ee5d-45a6-42fa-a2de-e395149aa095,1062,2016,Beer culture in Belgium,BE,RL,Representative List,Brewing; Fermented beverages,Apprenticeship; Craft workers; Everyday life; Fermentation; Food customs; Food preparation; Friendship; Hospitality; Training courses,https://ich.unesco.org/en/RL/01062
abef5f8f-af38-4506-b5e3-246ab414887f,1387,2018,Celebration in honor of the Budslaŭ icon of Our Lady (Budslaŭ fest),BY,RL,Representative List,Icons; Pilgrimages; Religious practice,Catholicism; Churches; Clergy; Festivals; Procession; Religious belief,https://ich.unesco.org/en/RL/01387
7d224601-208b-48ea-9b7f-26572d1fa253,1106,2015,Classical horsemanship and the High School of the Spanish Riding School Vienna,AT,RL,Representative List,Horse riding,Apprenticeship; Costumes; Handicrafts; Hats; Metalworking; Technical skills; Training centres,https://ich.unesco.org/en/RL/01106
e3445ea9-3bdb-4b2c-9e2d-894c6d65895a,675,2015,Copper craftsmanship of Lahij,AZ,RL,Representative List,Handicrafts; Metalworking,Apprenticeship; Craft workers; Decorative arts; Engraving; Family; Food preparation; Furniture; Income; Pattern; Wedding,https://ich.unesco.org/en/RL/00675
12115aaf-da03-4358-9e09-890a3d282c49,1386,2018,"Lum medicinal bathing of Sowa Rigpa, knowledge and practices concerning life, health and illness prevention and treatment among the Tibetan people in China",CN,RL,Representative List,Spiritual knowledge; Traditional medicine,Buddhism; Health; Religious practice; Representative literary works,https://ich.unesco.org/en/RL/01386
9d64ef02-94fb-47fd-b385-966e2c62eb0a,1508,2019,Byzantine chant,CY; GR,RL,Representative List,Choir singing; Religious music; Vocal music,Churches; Memorization; Music education; Musical notation; Oral tradition; Orthodox Churches; Religious practice; Talent,https://ich.unesco.org/en/RL/01508
f1e1c432-4b5b-4a11-a9d2-97e8fa59dbcf,1396,2018,"Međimurska popevka, a folksong from Međimurje",HR,RL,Representative List,Choir singing; Instrumental music; Vocal music,Catholicism; Costumes; Dance; Emotions; Humour (literary); Oral tradition; Religious practice; Wedding; Work songs,https://ich.unesco.org/en/RL/01396
f29100bc-5f3b-44ea-bbbc-c4ee4d0dd338,1491,2019,Ethiopian epiphany,ET,RL,Representative List,Festivals; Orthodox Churches; Procession; Religious practice,Carpets; Christianity; Clergy; Food preparation; Income; Peacebuilding; Religious music; Social gathering,https://ich.unesco.org/en/RL/01491
a483aedb-ae87-43d7-ad9f-23cb8087cb0b,1471,2019,Alpinism,FR; IT; CH,RL,Representative List,Sport; Technical skills,Clubs; Emotions; Professional training; Safety measures; Sports equipement; Tourism; Weather forecasting,https://ich.unesco.org/en/RL/01471
a29a514b-9003-43e3-9798-785ad2fdb105,1077,2016,Carnival of Granville,FR,RL,Representative List,Carnival; Procession,Costumes; Dance; Effigies; Float; Handicrafts; Humour (literary); Orchestras; Painting; Religious practice; Satire,https://ich.unesco.org/en/RL/01077
af4e2eff-f96e-48ab-b811-d9c1766d0a63,1099,2015,"Marimba music, traditional chants and dances from the Colombia South Pacific region and Esmeraldas Province of Ecuador",CO; EC,RL,Representative List,Dance; Idiophones; Instrumental music,Food customs; Funeral; Instrument making; Oral history; Poetry; Religious practice; Ships; Vocal music,https://ich.unesco.org/en/RL/01099
8064d530-f833-43c5-aade-c190e9d38500,1184,2016,"Momoeria, New Year's celebration in eight villages of Kozani area, West Macedonia, Greece",GR,RL,Representative List,Dance; New year; Prosperity ritual,Audience participation; Choreography; Costumes; Drama; Instrumental music; Masks; Orthodox Churches; Procession; Ritual purification; Satire; Transvestism,https://ich.unesco.org/en/RL/01184
b34d9817-04a1-4848-857c-8d691daa2a95,1054,2015,"Fichee-Chambalaalla, New Year festival of the Sidama people",ET,RL,Representative List,Conflict resolution; Festivals; New year,Calendars; Clans; Dance; Divination; Family; Food preparation; Multiethnic societies; Offering; Oral tradition,https://ich.unesco.org/en/RL/01054
719a06e0-16cf-48d3-91e4-5b0f144a2fd8,1163,2016,Yoga,IN,RL,Representative List,Mind; Physical education; Spiritual knowledge,Apprenticeship; Food customs; Health; Hygiene; Oral tradition; Philosophy; Religious practice; Respiratory systems; Sport; Traditional medicine,https://ich.unesco.org/en/RL/01163
2a0041ab-3897-4e1f-8f1d-3777f0d92428,1461,2019,Irish harping,IE,RL,Representative List,Instrumental music; Music education; Plucked string instruments,Culture of peace; Festivals; Funeral; Instrument making; Oral tradition; Poetry; Vocal music; Wedding,https://ich.unesco.org/en/RL/01461
579d999e-4c56-470e-8ce3-02d3a7062f48,1398,2018,Reggae music of Jamaica,JM,RL,Representative List,Instrumental music; Vocal music,Colonial history; Disadvantaged groups; Emotions; Percussion instruments; Plucked string instruments; Religious belief; Slavery; Wind instruments,https://ich.unesco.org/en/RL/01398
c02dd44f-ef01-462e-a0f2-d3f39c564c6f,1159,2016,Khidr Elias feast and its vows,IQ,RL,Representative List,Festivals; Prosperity ritual; Religious practice,Christianity; Costumes; Dance; Food customs; Instrumental music; Interfaith practices; Islam; Multiethnic societies; Offering; Sacred sites; Saints; Sports competitions,https://ich.unesco.org/en/RL/01159
4b5e541e-11cb-4e7e-9dea-fe0a74b3b2d0,617,2015,Three genres of traditional dance in Bali,ID,RL,Representative List,Choreography; Dance,Costumes; Craft workers; Epic poetry; Festivals; Idiophones; Instrument making; Instrumental music; Jewelry; Masks; Percussion instruments; Ritual purification; Rituals,https://ich.unesco.org/en/RL/00617
e2de8406-793c-4eac-95e2-b01c7b4452f6,1271,2018,"Raiho-shin, ritual visits of deities in masks and costumes",JP,RL,Representative List,Masks; New year; Seasonal ritual,Costumes; Food preparation; Handicrafts; Legendary creatures; Moral values; Nonformal education; Percussion instruments; Procession; Religious belief; Ritual purification,https://ich.unesco.org/en/RL/01271
ff321e3d-026b-4482-87ff-62a1be82d048,1496,2019,"Ak-kalpak craftsmanship, traditional knowledge and skills in making and wearing Kyrgyz men’s headwear",KG,RL,Representative List,Handicrafts; Hats,Colours; Embroidery; Family; Income; Nomads; Oral history; Pattern; Symbols; Textile arts; Veneration of the dead,https://ich.unesco.org/en/RL/01496
ed2ce7b6-bd14-491e-b377-ebb22917cb64,1301,2018,As-Samer in Jordan,JO,RL,Representative List,Dance; Vocal music; Wedding,Bladed weapons; Body percussion; Choreography; Costumes; Emotions; Nonformal education; Poetry,https://ich.unesco.org/en/RL/01301
db9aa14e-8621-4cc7-965c-d412b42ba406,1085,2016,Kuresi in Kazakhstan,KZ,RL,Representative List,Sports competitions; Wrestling,Apprenticeship; Epic poetry; Folk literature; National broadcasting; Nomads; Tolerance,https://ich.unesco.org/en/RL/01085
c1b54775-ffb8-4772-8ba2-96a9f08db5bf,997,2015,"Aitysh/Aitys, art of improvisation",KZ; KG,RL,Representative List,Improvisation; Poetry; Vocal music,Apprenticeship; Awards; Duet; Festivals; Humour (literary); Oral tradition; Plucked string instruments; Proverbs; Wisdom,https://ich.unesco.org/en/RL/00997
573369c5-5dcd-44e1-881f-e9bbff29c2c0,1402,2018,Traditional spring festive rites of the Kazakh horse breeders,KZ,RL,Representative List,Festivals; Seasonal ritual,Brewing; Dance; Food preparation; Games; Instrumental music; Nomadism; Smoke; Vocal music; Weaving,https://ich.unesco.org/en/RL/01402
5cba0722-0196-485d-a973-018337263f2f,1504,2019,Silat,MY,RL,Representative List,Martial arts; Sport,Apprenticeship; Bladed weapons; Choreography; Costumes; Moral values; Self discipline; Stick; Technical skills,https://ich.unesco.org/en/RL/01504
14c4df1b-6c75-48ec-8c17-0e0fb42257d2,1108,2016,"Charrería, equestrian tradition in Mexico",MX,RL,Representative List,Sports competitions,Costumes; Craft workers; Cultural events; Dance; Family; Handicrafts; Instrumental music,https://ich.unesco.org/en/RL/01108
81232cda-8e16-4322-95f2-70305ff3dd0e,1089,2015,"Oshituthi shomagongo, marula fruit festival",NA,RL,Representative List,Beverages; Festivals,Dance; Fermentation; Food preparation; Gender division of labour; Rituals; Traditional tools; Work songs; Youth participation,https://ich.unesco.org/en/RL/01089
33a3d607-4f1a-4966-86ed-760af38597fb,1068,2016,Culture of Jeju Haenyeo (women divers),KR,RL,Representative List,Women workers,Apprenticeship; Cooperatives; Fishing rights; Offering; Prosperity ritual; Technical skills; Wisdom; Womens status; Work songs,https://ich.unesco.org/en/RL/01068
2254254f-68ee-4c2e-9fef-fcebea872f86,1410,2018,Dondang Sayang,MY,RL,Representative List,Emotions; Poetry; Vocal music,Bowed string instruments; Costumes; Dance; Festivals; Idiophones; Instrumental music; Percussion instruments; Performing arts; Talent; Wedding; Wind instruments,https://ich.unesco.org/en/RL/01410
b6ec4120-bc73-4980-b041-3c00d2885074,1092,2015,Lad’s dances in Romania,RO,RL,Representative List,Dance; Performing arts,Choreography; Costumes; Holidays; Instrumental music; Intercultural dialogue; Single persons; Vocal music; Wedding,https://ich.unesco.org/en/RL/01092
d50aa350-e79f-408f-84b2-c4fce699ce1f,1170,2019,Gnawa,MA,RL,Representative List,Slavery; Traditional medicine; Vocal music,Costumes; Dance; Festivals; Food preparation; Fraternity; Idiophones; Instrument making; Percussion instruments; String instruments; Trance,https://ich.unesco.org/en/RL/01170
9cbfc831-1336-4f77-803f-404f8beb5ba3,1400,2018,La Romería (the pilgrimage): ritual cycle of 'La llevada' (the carrying) of the Virgin of Zapopan,MX,RL,Representative List,Catholicism; Pilgrimages; Procession,Churches; Colonial history; Costumes; Dance; Effigies; Handicrafts; Instrumental music; Orchestras; Religious practice; Vocal music,https://ich.unesco.org/en/RL/01400
67137486-dbe0-48ab-a750-778abe1c161f,1167,2016,Traditional wall-carpet craftsmanship in Romania and the Republic of Moldova,RO; MD,RL,Representative List,Carpets; Weaving,Decorative arts; Family; Funeral; Furniture; Natural dyes; Pattern; Spinning; Wedding; Women workers,https://ich.unesco.org/en/RL/01167
30f41a30-ecb9-4aa2-bb4e-009748531afd,1075,2015,Bagpipe culture,SK,RL,Representative List,Instrument making; Instrumental music; Woodwind instruments,Costumes; Craft workers; Cultural events; Dance; Engraving; Family; Leather; Music education; Vocal music,https://ich.unesco.org/en/RL/01075
d0499857-7ff1-4129-9452-68c3b84401b9,1309,2019,‘Hatajo de Negritos’ and ‘Hatajo de Pallitas’ from the Peruvian south-central coastline,PE,RL,Representative List,Dance; Festivals; Religious practice,Body percussion; Choreography; Christianity; Colonial history; Costumes; Instrumental music; Slavery; Urban spaces; Vocal music,https://ich.unesco.org/en/RL/01309
4c8a1642-aa9f-4668-b779-273d1d13d411,1203,2016,Škofja Loka passion play,SI,RL,Representative List,Performing arts; Theatre,Christianity; Costumes; Craft workers; Family; Handicrafts; Historical reenactment; Makeup; Procession; Religious practice; Vocal music; Volunteers,https://ich.unesco.org/en/RL/01203
beec3c8f-ed1f-4fc8-a0f6-c2f0bbde7232,1463,2019,"Winter festivities, Carnival of Podence",PT,RL,Representative List,Carnival; Idiophones; Masks,Christianity; Colours; Costumes; Craft workers; Dance; Family; Fertility ritual; Seasonal ritual,https://ich.unesco.org/en/RL/01463
7e90ea1b-431c-47f3-a735-23dc1f8c3ee3,859,2016,Valencia Fallas festivity,ES,RL,Representative List,Festivals,Costumes; Craft workers; Effigies; Float; Instrumental music; Procession; Pyrotechnics; Satire,https://ich.unesco.org/en/RL/00859
2f52e47d-7d13-4878-b5dd-15fae60b204b,1378,2018,Bobbin lacemaking in Slovenia,SI,RL,Representative List,Bobbin; Decorative arts; Lace,Costumes; Creativity; Pattern; Talent; Technical skills,https://ich.unesco.org/en/RL/01378
b86cf78b-7808-4164-ac4f-d73669f277c9,1076,2015,"Majlis, a cultural and social space",AE; SA; OM; QA,RL,Representative List,Cultural space; Oral tradition; Social interaction,Conflict resolution; Ethics; Folk literature; Hospitality; Lawyers; Nomads; Spiritual knowledge; Tribes; Wedding,https://ich.unesco.org/en/RL/01076
a0798d5e-bf94-4b99-b5e1-7920326ae71f,1460,2019,Holy Week processions in Mendrisio,CH,RL,Representative List,Christianity; Painting; Procession,Costumes; Craft workers; Fraternity; Historical reenactment; Instrumental music; Nonformal education; Religious art; Restoration; Sculpture,https://ich.unesco.org/en/RL/01460
de1d0cb2-a4e7-4bb9-b618-af4c332ccbc9,1369,2019,Practices and craftsmanship associated with the Damascene rose in Al-Mrah,SY,RL,Representative List,Cosmetics; Craft workers,Chemical processes; Festivals; Food preparation; Traditional medicine; Work songs,https://ich.unesco.org/en/RL/01369
2d981121-fdf1-4687-b1a1-dc8b2b728b26,1380,2018,Avalanche risk management,CH; AT,RL,Representative List,Disaster risk reduction,Rural planning; Safety measures; Technical skills; Weather forecasting,https://ich.unesco.org/en/RL/01380
db66e9e3-fb8d-4028-b9ad-59835df3225a,1094,2015,Traditional knowledge and technologies relating to the growing and processing of the curagua,VE,RL,Representative List,Weaving,Family; Furniture; Gender division of labour; Oral tradition; Pattern; Spinning; Textile arts; Traditional tools,https://ich.unesco.org/en/RL/01094
733511e7-936e-4f9e-a562-70408398318e,1198,2016,"Carnival of El Callao, a festive representation of a memory and cultural identity",VE,RL,Representative List,Carnival; Festivals,Colonial history; Costumes; Dance; Family; Handicrafts; Instrumental music; Masks; Mining; Procession; Slavery,https://ich.unesco.org/en/RL/01198
b49811ca-5d42-4a02-b7c2-dee759e83e90,1367,2019,Traditional Turkish archery,TR,RL,Representative List,Archery; Craft workers; Sports competitions,Calligraphy; Costumes; Health; Nonformal education; Rituals; Sufism; Woodworking,https://ich.unesco.org/en/RL/01367
826ced5d-36bc-41bc-8ccb-7b6f36f68b1f,1169,2016,Regional Centres for Craftsmanship: a strategy for safeguarding the cultural heritage of traditional handicraft,AT,Art18,Register of Good Safeguarding Practices,Educational institutions; Handicrafts,Apprenticeship; Awards; Cooperatives; Cultural organizations; Exhibitions; Furniture; Hats; Marketing; Painting; Public private partnerships; Regional organizations; Safeguarding practices; Technical skills; Textile arts; Training centres; Weaving; Woodworking,https://ich.unesco.org/en/Art18/01169
